frame,current_count,total_unique
6130,17,478
6131,17,478
6132,17,478
6133,17,478
6134,17,478
6135,17,478
6136,17,478
6137,17,478
6138,17,478
6139,17,478
6140,17,478
6141,18,479
6142,18,479
6143,18,479
6144,18,479
6145,18,479
6146,18,479
6147,18,479
6148,18,479
6149,18,479
6150,18,479
6151,18,479
6152,18,479
6153,18,479
6154,18,479
6155,18,479
6156,18,479
6157,18,479
6158,18,479
6159,18,479
6160,18,479
6161,18,479
6162,18,479
6163,18,479
6164,18,479
6165,18,479
6166,18,479
6167,18,479
6168,17,479
6169,17,479
6170,17,479
6171,17,479
6172,17,479
6173,17,479
6174,17,479
6175,17,479
6176,17,479
6177,17,479
6178,17,479
6179,17,479
6180,17,479
6181,17,479
6182,17,479
6183,17,479
6184,17,479
6185,17,479
6186,16,479
6187,16,479
6188,16,479
6189,16,479
6190,16,479
6191,16,479
6192,16,479
6193,16,479
6194,16,479
6195,16,479
6196,16,479
6197,16,479
6198,16,479
6199,16,479
6200,16,479
6201,16,479
6202,16,479
6203,16,479
6204,16,479
6205,15,479
6206,15,479
6207,17,480
6208,17,480
6209,17,480
6210,18,480
6211,18,480
6212,17,480
6213,17,480
6214,17,480
6215,18,480
6216,18,480
6217,18,480
6218,18,480
6219,17,480
6220,18,480
6221,17,480
6222,17,480
6223,17,480
6224,17,480
6225,17,480
6226,17,480
6227,17,480
6228,17,480
6229,17,480
6230,17,480
6231,17,480
6232,17,480
6233,17,480
6234,17,480
6235,17,480
6236,17,480
6237,17,480
6238,17,480
6239,18,481
6240,18,481
6241,17,481
6242,17,481
6243,17,481
6244,17,481
6245,18,482
6246,18,482
6247,18,482
6248,18,482
6249,18,482
6250,18,482
6251,18,482
6252,19,483
6253,19,483
6254,19,483
6255,20,484
6256,20,484
6257,20,484
6258,20,484
6259,20,484
6260,20,484
6261,20,484
6262,20,484
6263,20,484
6264,19,484
6265,19,484
6266,18,484
6267,19,484
6268,18,484
6269,19,484
6270,19,484
6271,19,484
6272,19,484
6273,20,485
6274,20,485
6275,20,485
6276,19,485
6277,19,485
6278,19,485
6279,19,485
6280,19,485
6281,19,485
6282,19,485
6283,19,485
6284,19,485
6285,19,485
6286,19,485
6287,19,485
6288,19,485
6289,19,485
6290,19,485
6291,19,485
6292,19,485
6293,19,485
6294,19,485
6295,19,485
6296,19,485
6297,19,485
6298,19,485
6299,19,485
6300,19,485
6301,19,485
6302,19,485
6303,19,485
6304,19,485
6305,18,485
6306,18,485
6307,18,485
6308,18,485
6309,18,485
6310,18,485
6311,18,485
6312,17,485
6313,17,485
6314,17,485
6315,17,485
6316,17,485
6317,17,485
6318,17,485
6319,17,485
6320,16,485
6321,16,485
6322,16,485
6323,16,485
6324,16,485
6325,16,485
6326,16,485
6327,16,485
6328,16,485
6329,16,485
6330,16,485
6331,16,485
6332,16,485
6333,16,485
6334,16,485
6335,16,485
6336,16,485
6337,17,486
6338,17,486
6339,17,486
6340,17,486
6341,17,486
6342,17,486
6343,17,486
6344,16,486
6345,17,486
6346,18,486
6347,18,486
6348,18,486
6349,17,487
6350,17,487
6351,18,487
6352,19,488
6353,18,488
6354,18,488
6355,20,490
6356,20,490
6357,20,490
6358,20,490
6359,20,490
6360,19,490
6361,19,490
6362,19,490
6363,19,490
6364,19,490
6365,20,491
6366,20,491
6367,20,491
6368,20,491
6369,20,491
6370,20,491
6371,21,491
6372,21,491
6373,20,491
6374,20,491
6375,20,491
6376,20,491
6377,20,491
6378,19,491
6379,19,491
6380,19,491
6381,19,491
6382,19,491
6383,19,491
6384,19,491
6385,19,491
6386,19,491
6387,18,491
6388,19,491
6389,19,491
6390,20,492
6391,19,492
6392,20,492
6393,20,492
6394,19,492
6395,20,492
6396,19,492
6397,18,492
6398,18,492
6399,18,492
6400,18,492
6401,19,492
6402,18,492
6403,18,492
6404,18,492
6405,18,492
6406,18,492
6407,18,492
6408,18,492
6409,18,492
6410,18,492
6411,18,492
6412,18,492
6413,18,492
6414,18,492
6415,18,492
6416,18,492
6417,18,492
6418,18,492
6419,18,492
6420,18,492
6421,18,492
6422,19,493
6423,19,493
6424,20,494
6425,19,494
6426,19,494
6427,20,494
6428,19,494
6429,19,494
6430,20,494
6431,18,494
6432,18,494
6433,18,494
6434,18,494
6435,18,494
6436,19,495
6437,19,495
6438,19,495
6439,20,496
6440,20,496
6441,20,496
6442,20,496
6443,20,496
6444,19,496
6445,19,496
6446,19,496
6447,20,496
6448,20,496
6449,20,497
6450,22,498
6451,21,498
6452,21,499
6453,21,499
6454,20,499
6455,20,499
6456,21,499
6457,21,499
6458,21,499
6459,21,499
6460,21,499
6461,21,499
6462,21,499
6463,21,499
6464,20,499
6465,20,499
6466,20,499
6467,21,499
6468,21,499
6469,20,499
6470,20,499
6471,20,499
6472,21,499
6473,21,499
6474,21,499
6475,20,499
6476,21,500
6477,21,500
6478,21,500
6479,21,500
6480,21,500
6481,22,500
6482,20,500
6483,21,500
6484,21,500
6485,21,500
6486,19,500
6487,18,500
6488,20,500
6489,19,500
6490,19,500
6491,19,500
6492,20,501
6493,19,501
6494,19,501
6495,18,501
6496,19,501
6497,18,501
6498,19,501
6499,19,501
6500,18,501
6501,17,501
6502,17,501
6503,18,502
6504,18,503
6505,19,503
6506,19,503
6507,19,503
6508,19,504
6509,19,504
6510,19,504
6511,19,504
6512,19,504
6513,19,504
6514,17,504
6515,17,504
6516,17,504
6517,17,504
6518,16,504
6519,17,504
6520,17,504
6521,17,504
6522,17,504
6523,17,504
6524,18,505
6525,18,505
6526,17,505
6527,17,505
6528,16,505
6529,17,505
6530,16,505
6531,17,505
6532,18,506
6533,16,506
6534,16,506
6535,16,506
6536,18,508
6537,17,508
6538,17,508
6539,17,508
6540,17,508
6541,16,508
6542,16,508
6543,18,508
6544,17,508
6545,18,508
6546,17,508
6547,17,509
6548,19,509
6549,19,509
6550,18,509
6551,19,509
6552,18,509
6553,18,509
6554,19,509
6555,19,509
6556,18,509
6557,18,509
6558,18,509
6559,18,509
6560,18,509
6561,18,509
6562,18,509
6563,18,509
6564,18,509
6565,18,509
6566,19,509
6567,20,511
6568,19,511
6569,19,511
6570,20,511
6571,20,511
6572,20,511
6573,21,512
6574,21,512
6575,21,512
6576,20,512
6577,20,512
6578,19,512
6579,21,512
6580,19,512
6581,20,512
6582,20,513
6583,21,513
6584,20,513
6585,20,513
6586,20,513
6587,19,513
6588,19,513
6589,19,513
6590,19,513
6591,19,513
6592,19,513
6593,19,513
6594,19,513
6595,19,513
6596,20,514
6597,20,514
6598,21,515
6599,21,515
6600,21,515
6601,21,515
6602,21,515
6603,21,515
6604,22,516
6605,22,516
6606,22,517
6607,22,517
6608,22,517
6609,22,517
6610,22,517
6611,22,517
6612,22,517
6613,21,517
6614,21,517
6615,21,517
6616,20,517
6617,21,517
6618,20,517
6619,21,517
6620,20,517
6621,21,517
6622,20,517
6623,21,517
6624,22,517
6625,21,517
6626,21,518
6627,21,518
6628,20,518
6629,18,518
6630,18,518
6631,19,518
6632,19,518
6633,19,518
6634,19,518
6635,19,518
6636,21,519
6637,21,519
6638,20,519
6639,19,519
6640,20,519
6641,19,519
6642,19,519
6643,19,519
6644,19,519
6645,19,519
6646,19,519
6647,19,519
6648,19,519
6649,19,519
6650,19,519
6651,19,519
6652,19,519
6653,19,519
6654,19,519
6655,19,519
6656,19,519
6657,19,519
6658,19,519
6659,19,519
6660,18,519
6661,18,519
6662,18,519
6663,18,519
6664,18,519
6665,19,520
6666,20,522
6667,21,522
6668,19,522
6669,19,522
6670,19,522
6671,19,522
6672,19,522
6673,19,522
6674,18,522
6675,18,522
6676,18,522
6677,18,522
6678,18,522
6679,19,522
6680,18,522
6681,19,522
6682,20,523
6683,20,523
6684,20,523
6685,20,523
6686,21,524
6687,21,524
6688,19,524
6689,20,524
6690,20,524
6691,20,524
6692,20,524
6693,20,524
6694,20,525
6695,20,525
6696,19,525
6697,20,525
6698,20,525
6699,20,525
6700,19,525
6701,20,525
6702,20,525
6703,19,525
6704,19,525
6705,19,525
6706,19,525
6707,20,526
6708,21,526
6709,20,526
6710,20,526
6711,20,526
6712,20,526
6713,20,526
6714,20,526
6715,20,526
6716,20,526
6717,20,526
6718,21,526
6719,21,526
6720,20,526
6721,20,526
6722,20,526
6723,20,526
6724,20,526
6725,20,526
6726,20,526
6727,20,526
6728,20,526
6729,20,526
6730,20,526
6731,20,526
6732,20,526
6733,20,526
6734,20,526
6735,20,526
6736,20,526
6737,20,526
6738,20,526
6739,20,526
6740,20,526
6741,20,526
6742,20,526
6743,20,526
6744,20,526
6745,20,526
6746,20,526
6747,20,526
6748,20,526
6749,20,526
6750,20,526
6751,20,526
6752,20,526
6753,20,526
6754,20,526
6755,20,526
6756,20,526
6757,20,526
6758,20,526
6759,21,527
6760,21,527
6761,21,527
6762,21,527
6763,21,527
6764,21,527
6765,22,528
6766,22,528
6767,22,528
6768,22,528
6769,22,528
6770,22,528
6771,22,528
6772,22,528
6773,22,528
6774,22,528
6775,22,528
6776,22,528
6777,22,528
6778,22,528
6779,22,528
6780,22,528
6781,22,528
6782,22,528
6783,22,528
6784,22,528
6785,22,528
6786,22,528
6787,22,528
6788,22,528
6789,22,528
6790,22,528
6791,22,528
6792,22,528
6793,22,528
6794,22,528
6795,21,528
6796,21,528
6797,22,528
6798,22,528
6799,22,528
6800,21,528
6801,21,528
6802,21,528
6803,21,528
6804,21,528
6805,21,528
6806,21,528
6807,21,528
6808,21,528
6809,21,528
6810,21,528
6811,21,528
6812,21,528
6813,21,528
6814,21,528
6815,21,528
6816,21,528
6817,21,528
6818,21,528
6819,21,528
6820,21,528
6821,21,528
6822,21,528
6823,22,528
6824,22,528
6825,22,528
6826,22,528
6827,22,528
6828,22,528
6829,22,528
6830,22,528
6831,22,528
6832,23,529
6833,23,529
6834,23,529
6835,23,529
6836,23,529
6837,23,529
6838,23,529
6839,23,529
6840,22,529
6841,22,529
6842,22,529
6843,22,529
6844,22,529
6845,22,529
6846,22,529
6847,22,529
6848,22,529
6849,22,529
6850,22,529
6851,22,529
6852,21,529
6853,22,529
6854,22,529
6855,20,529
6856,21,529
6857,21,529
6858,21,529
6859,22,529
6860,22,529
6861,22,529
6862,22,529
6863,22,529
6864,22,529
6865,22,529
6866,22,529
6867,22,529
6868,22,529
6869,22,529
6870,22,529
6871,22,529
6872,22,529
6873,22,529
6874,21,529
6875,21,530
6876,22,530
6877,21,530
6878,21,530
6879,22,531
6880,22,531
6881,22,531
6882,22,531
6883,22,531
6884,22,531
6885,22,531
6886,22,531
6887,22,531
6888,23,532
6889,23,532
6890,23,532
6891,23,532
6892,23,532
6893,23,532
6894,22,532
6895,22,532
6896,22,532
6897,22,532
6898,21,532
6899,22,532
6900,21,532
6901,20,532
6902,20,532
6903,20,532
6904,20,532
6905,20,532
6906,21,532
6907,21,532
6908,21,532
6909,21,532
6910,21,532
6911,21,532
6912,21,532
6913,21,532
6914,21,532
6915,22,533
6916,23,534
6917,23,534
6918,22,534
6919,22,534
6920,22,534
6921,23,535
6922,22,535
6923,23,535
6924,22,535
6925,22,535
6926,22,535
6927,22,535
6928,21,535
6929,22,535
6930,21,535
6931,22,535
6932,21,535
6933,21,535
6934,21,535
6935,21,535
6936,20,535
6937,20,535
6938,20,535
6939,20,535
6940,20,535
6941,20,535
6942,20,535
6943,21,535
6944,20,535
6945,20,535
6946,20,535
6947,20,535
6948,20,535
6949,20,535
6950,20,535
6951,20,535
6952,20,535
6953,21,535
6954,21,535
6955,21,535
6956,21,535
6957,21,535
6958,21,535
6959,21,535
6960,21,535
6961,21,535
6962,20,535
6963,20,535
6964,21,535
6965,21,535
6966,21,535
6967,21,535
6968,20,535
6969,21,536
6970,21,536
6971,21,536
6972,21,536
6973,21,536
6974,21,536
6975,21,536
6976,21,536
6977,21,536
6978,21,536
6979,21,536
6980,21,536
6981,21,536
6982,21,536
6983,21,536
6984,21,536
6985,21,536
6986,20,536
6987,19,536
6988,20,536
6989,20,536
6990,20,536
6991,20,536
6992,19,536
6993,19,536
6994,19,536
6995,20,536
6996,20,536
6997,21,536
6998,20,536
6999,20,536
7000,20,536
7001,20,536
7002,20,536
7003,20,536
7004,20,536
7005,20,536
7006,20,536
7007,20,536
7008,20,536
7009,20,536
7010,21,537
7011,21,537
7012,21,537
7013,20,537
7014,20,537
7015,20,537
7016,20,537
7017,20,537
7018,20,537
7019,20,537
7020,21,537
7021,21,537
7022,21,537
7023,21,537
7024,21,537
7025,21,537
7026,21,537
7027,22,537
7028,22,537
7029,22,537
7030,21,537
7031,21,537
7032,22,537
7033,22,537
7034,22,537
7035,22,537
7036,22,537
7037,21,537
7038,21,537
7039,21,537
7040,22,537
7041,20,537
7042,20,537
7043,20,537
7044,20,537
7045,21,537
7046,20,537
7047,21,537
7048,20,537
7049,20,537
7050,21,537
7051,21,537
7052,21,537
7053,21,537
7054,21,537
7055,21,537
7056,21,537
7057,21,537
7058,21,537
7059,21,537
7060,21,537
7061,21,537
7062,21,537
7063,22,538
7064,22,538
7065,22,538
7066,22,538
7067,22,538
7068,21,538
7069,21,538
7070,22,538
7071,21,538
7072,21,538
7073,22,538
7074,22,539
7075,21,539
7076,21,539
7077,21,539
7078,21,539
7079,21,539
7080,21,539
7081,21,539
7082,21,539
7083,20,539
7084,20,539
7085,20,539
7086,20,539
7087,21,539
7088,20,539
7089,21,539
7090,21,539
7091,20,539
7092,20,539
7093,20,539
7094,21,539
7095,21,539
7096,21,539
7097,20,539
7098,21,539
7099,20,539
7100,20,539
7101,20,539
7102,21,539
7103,21,539
7104,20,539
7105,20,539
7106,20,539
7107,20,539
7108,20,539
7109,21,539
7110,20,539
7111,20,539
7112,21,539
7113,20,539
7114,20,539
7115,21,539
7116,21,539
7117,21,539
7118,20,539
7119,20,539
7120,20,539
7121,20,539
7122,20,539
7123,20,539
7124,20,539
7125,20,539
7126,20,539
7127,20,539
7128,20,539
7129,20,539
7130,21,540
7131,21,540
7132,21,540
7133,21,540
7134,21,540
7135,21,540
7136,20,540
7137,20,540
7138,20,540
7139,20,540
7140,21,540
7141,21,541
7142,21,541
7143,21,541
7144,21,541
7145,21,541
7146,21,541
7147,21,541
7148,22,541
7149,21,541
7150,22,542
7151,22,542
7152,22,542
7153,22,542
7154,22,542
7155,22,542
7156,21,542
7157,22,542
7158,22,542
7159,22,542
7160,22,542
7161,22,542
7162,22,542
7163,22,542
7164,21,542
7165,22,542
7166,22,542
7167,21,542
7168,21,542
7169,21,542
7170,21,542
7171,21,542
7172,21,542
7173,21,542
7174,21,542
7175,21,542
7176,21,542
7177,21,542
7178,21,542
7179,22,542
7180,22,542
7181,22,542
7182,21,542
7183,22,542
7184,21,542
7185,21,542
7186,21,542
7187,21,542
7188,21,542
7189,21,542
7190,21,542
7191,21,542
7192,21,542
7193,21,542
7194,21,542
7195,21,542
7196,22,542
7197,22,542
7198,22,542
7199,22,542
7200,21,542
7201,22,543
7202,22,543
7203,22,543
7204,22,543
7205,22,543
7206,22,543
7207,22,543
7208,22,543
7209,22,543
7210,22,543
7211,22,543
7212,22,543
7213,22,543
7214,22,543
7215,22,543
7216,22,543
7217,22,543
7218,22,543
7219,22,543
7220,22,543
7221,22,543
7222,22,543
7223,22,543
7224,22,543
7225,22,543
7226,22,543
7227,22,543
7228,22,543
7229,22,543
7230,22,543
7231,22,543
7232,22,543
7233,22,543
7234,22,543
7235,22,543
7236,22,543
7237,22,543
7238,22,543
7239,21,543
7240,22,543
7241,22,543
7242,22,543
7243,22,543
7244,22,543
7245,22,543
7246,22,543
7247,22,543
7248,22,543
7249,22,543
7250,22,543
7251,22,543
7252,22,543
7253,22,543
7254,22,543
7255,22,543
7256,22,543
7257,22,543
7258,22,543
7259,22,543
7260,22,543
7261,22,543
7262,22,543
7263,22,543
7264,22,543
7265,22,543
7266,22,543
7267,22,543
7268,22,543
7269,22,543
7270,22,543
7271,22,543
7272,22,543
7273,22,543
7274,22,543
7275,22,543
7276,22,543
7277,22,543
7278,22,543
7279,22,543
7280,22,543
7281,22,543
7282,22,543
7283,22,543
7284,22,543
7285,22,543
7286,22,543
7287,22,543
7288,22,543
7289,22,543
7290,22,543
7291,22,543
7292,22,543
7293,22,543
7294,22,543
7295,22,543
7296,22,543
7297,22,543
7298,22,543
7299,22,543
7300,22,543
7301,22,543
7302,22,543
7303,22,543
7304,22,543
7305,22,543
7306,22,543
7307,22,543
7308,22,543
7309,22,543
7310,22,543
7311,22,543
7312,22,543
7313,22,543
7314,22,543
7315,22,543
7316,22,543
7317,22,543
7318,22,543
7319,22,543
7320,21,543
7321,21,543
7322,21,543
7323,21,543
7324,21,543
7325,21,543
7326,21,543
7327,21,543
7328,21,543
7329,21,543
7330,21,543
7331,21,543
7332,21,543
7333,21,543
7334,21,543
7335,21,543
7336,21,543
7337,21,543
7338,21,543
7339,21,543
7340,22,543
7341,22,543
7342,22,543
7343,21,543
7344,21,543
7345,21,543
7346,21,543
7347,21,543
7348,21,543
7349,21,543
7350,21,543
7351,21,543
7352,21,543
7353,21,543
7354,22,543
7355,21,543
7356,21,543
7357,21,543
7358,21,543
7359,21,543
7360,21,543
7361,21,543
7362,21,543
7363,21,543
7364,21,543
7365,21,543
7366,21,543
7367,21,543
7368,21,543
7369,21,543
7370,21,543
7371,21,543
7372,21,543
7373,21,543
7374,21,543
7375,21,543
7376,21,543
7377,21,543
7378,21,543
7379,22,543
7380,21,543
7381,22,544
7382,22,544
7383,22,544
7384,22,544
7385,22,544
7386,22,544
7387,22,544
7388,22,544
7389,22,544
7390,22,544
7391,22,544
7392,22,544
7393,22,544
7394,22,544
7395,22,544
7396,22,544
7397,22,544
7398,22,544
7399,22,544
7400,22,544
7401,22,544
7402,22,544
7403,22,544
7404,22,544
7405,22,544
7406,22,544
7407,22,544
7408,22,544
7409,22,544
7410,22,544
7411,22,544
7412,22,544
7413,22,544
7414,22,544
7415,22,544
7416,22,544
7417,22,544
7418,22,544
7419,22,544
7420,22,544
7421,22,544
7422,22,544
7423,22,544
7424,22,544
7425,22,544
7426,22,544
7427,22,544
7428,22,544
7429,22,544
7430,22,544
7431,22,544
7432,22,544
7433,22,544
7434,22,544
7435,22,544
7436,22,544
7437,22,544
7438,22,544
7439,22,544
7440,22,544
7441,22,544
7442,22,544
7443,22,544
7444,22,544
7445,22,544
7446,22,544
7447,22,544
7448,22,544
7449,22,544
7450,22,544
7451,22,544
7452,22,544
7453,22,544
7454,22,544
7455,22,544
7456,24,546
7457,24,546
7458,24,546
7459,24,546
7460,24,546
7461,24,546
7462,24,546
7463,24,546
7464,24,546
7465,24,546
7466,24,546
7467,24,546
7468,24,546
7469,24,546
7470,24,546
7471,24,546
7472,24,546
7473,24,546
7474,24,546
7475,24,546
7476,24,546
7477,24,546
7478,24,546
7479,24,546
7480,24,546
7481,24,546
7482,24,546
7483,24,546
7484,24,546
7485,24,546
7486,24,546
7487,24,546
7488,24,546
7489,23,546
7490,23,546
7491,23,546
7492,23,546
7493,22,546
7494,22,546
7495,22,546
7496,22,546
7497,22,546
7498,22,546
7499,22,546
7500,22,546
7501,22,546
7502,22,546
7503,22,546
7504,22,546
7505,22,546
7506,22,546
7507,22,546
7508,22,546
7509,22,546
7510,22,546
7511,22,546
7512,22,546
7513,22,546
7514,22,546
7515,22,546
7516,22,546
7517,22,546
7518,22,546
7519,22,546
7520,22,546
7521,22,546
7522,22,546
7523,22,546
7524,22,546
7525,22,546
7526,22,546
7527,22,546
7528,22,546
7529,22,546
7530,22,546
7531,22,546
7532,22,546
7533,22,546
7534,22,546
7535,22,546
7536,22,546
7537,22,546
7538,22,546
7539,22,546
7540,22,546
7541,22,546
7542,22,546
7543,22,546
7544,22,546
7545,22,546
7546,22,546
7547,22,546
7548,22,546
7549,22,546
7550,22,546
7551,22,546
7552,22,546
7553,22,546
7554,22,546
7555,22,546
7556,22,546
7557,22,546
7558,22,546
7559,22,546
7560,21,546
7561,21,546
7562,21,546
7563,21,546
7564,21,546
7565,21,546
7566,21,546
7567,21,546
7568,21,546
7569,21,546
7570,21,546
7571,21,546
7572,21,546
7573,21,546
7574,21,546
7575,21,546
7576,21,546
7577,21,546
7578,21,546
7579,21,546
7580,21,546
7581,21,546
7582,21,546
7583,21,546
7584,21,546
7585,21,546
7586,21,546
7587,21,546
7588,21,546
7589,21,546
7590,21,546
7591,21,546
7592,21,546
7593,21,546
7594,21,546
7595,21,546
7596,21,546
7597,21,546
7598,21,546
7599,21,546
7600,21,546
7601,21,546
7602,21,546
7603,21,546
7604,21,546
7605,21,546
7606,21,546
7607,21,546
7608,21,546
7609,21,546
7610,21,546
7611,21,546
7612,21,546
7613,21,546
7614,21,546
7615,21,546
7616,21,546
7617,21,546
7618,21,546
7619,21,546
7620,20,546
7621,20,546
7622,20,546
7623,21,546
7624,22,547
7625,22,547
7626,22,547
7627,22,547
7628,22,547
7629,22,547
7630,22,547
7631,22,547
7632,22,547
7633,22,547
7634,21,547
7635,21,547
7636,21,547
7637,21,547
7638,21,547
7639,21,547
7640,21,547
7641,21,547
7642,21,547
7643,22,548
7644,22,548
7645,21,548
7646,21,548
7647,21,548
7648,22,548
7649,22,548
7650,21,548
7651,21,548
7652,22,548
7653,21,548
7654,21,548
7655,22,549
7656,22,549
7657,21,549
7658,21,549
7659,22,549
7660,21,549
7661,22,549
7662,23,550
7663,23,550
7664,23,550
7665,23,550
7666,22,550
7667,23,550
7668,23,550
7669,23,550
7670,22,550
7671,21,550
7672,22,551
7673,21,551
7674,21,551
7675,23,551
7676,22,551
7677,22,551
7678,21,551
7679,21,551
7680,21,551
7681,21,551
7682,21,551
7683,21,551
7684,21,551
7685,21,551
7686,21,551
7687,21,551
7688,22,551
7689,22,551
7690,22,551
7691,21,551
7692,21,551
7693,21,551
7694,21,551
7695,21,551
7696,21,551
7697,21,551
7698,21,551
7699,21,551
7700,21,551
7701,21,551
7702,21,551
7703,21,551
7704,21,551
7705,21,551
7706,21,551
7707,21,551
7708,21,551
7709,21,551
7710,21,551
7711,21,551
7712,21,551
7713,21,551
7714,21,551
7715,21,551
7716,21,551
7717,21,551
7718,21,551
7719,21,551
7720,21,551
7721,21,551
7722,21,551
7723,21,551
7724,21,551
7725,21,551
7726,21,551
7727,20,551
7728,20,551
7729,20,551
7730,20,551
7731,20,551
7732,20,551
7733,20,551
7734,21,552
7735,21,552
7736,21,552
7737,21,552
7738,21,552
7739,21,552
7740,21,552
7741,21,552
7742,21,552
7743,21,552
7744,21,552
7745,21,552
7746,21,552
7747,21,552
7748,21,552
7749,21,552
7750,21,552
7751,21,552
7752,21,552
7753,22,553
7754,22,553
7755,22,553
7756,23,554
7757,23,554
7758,23,554
7759,23,554
7760,22,554
7761,21,554
7762,22,554
7763,23,555
7764,23,555
7765,23,555
7766,23,555
7767,24,555
7768,24,555
7769,23,555
7770,22,555
7771,21,555
7772,21,555
7773,21,555
7774,22,555
7775,22,555
7776,22,555
7777,22,555
7778,21,555
7779,21,555
7780,22,555
7781,22,555
7782,22,555
7783,22,555
7784,21,555
7785,21,555
7786,21,555
7787,21,555
7788,21,555
7789,21,555
7790,21,555
7791,21,555
7792,21,555
7793,21,555
7794,21,555
7795,22,556
7796,22,556
7797,22,556
7798,22,556
7799,22,556
7800,22,556
7801,22,556
7802,22,556
7803,22,556
7804,22,556
7805,22,556
7806,22,556
7807,21,556
7808,21,556
7809,21,556
7810,21,556
7811,21,556
7812,21,556
7813,21,556
7814,21,556
7815,21,556
7816,21,556
7817,21,556
7818,21,556
7819,21,556
7820,21,556
7821,21,556
7822,21,556
7823,21,556
7824,21,556
7825,21,556
7826,21,556
7827,20,556
7828,20,556
7829,21,556
7830,21,556
7831,21,556
7832,21,556
7833,21,556
7834,21,556
7835,21,556
7836,20,556
7837,20,556
7838,20,556
7839,20,556
7840,20,556
7841,20,556
7842,21,556
7843,21,556
7844,21,556
7845,21,556
7846,21,556
7847,21,556
7848,21,556
7849,21,556
7850,21,556
7851,21,556
7852,21,556
7853,21,556
7854,21,556
7855,21,556
7856,21,556
7857,21,556
7858,21,556
7859,21,556
7860,21,556
7861,21,556
7862,21,556
7863,21,556
7864,21,556
7865,21,556
7866,21,556
7867,21,556
7868,21,556
7869,21,556
7870,21,556
7871,21,556
7872,21,556
7873,21,556
7874,21,556
7875,21,556
7876,21,556
7877,21,556
7878,21,556
7879,21,556
7880,21,556
7881,21,556
7882,21,556
7883,20,556
7884,21,556
7885,20,556
7886,20,556
7887,20,556
7888,20,556
7889,20,556
7890,20,556
7891,21,556
7892,21,556
7893,21,556
7894,21,556
7895,21,556
7896,21,556
7897,21,556
7898,21,556
7899,21,556
7900,21,556
7901,21,556
7902,21,556
7903,21,556
7904,21,556
7905,21,556
7906,21,556
7907,21,556
7908,21,556
7909,22,557
7910,21,557
7911,21,557
7912,21,557
7913,21,557
7914,21,557
7915,22,558
7916,21,558
7917,22,558
7918,22,558
7919,22,558
7920,22,559
7921,23,560
7922,23,560
7923,23,560
7924,23,560
7925,23,560
7926,23,560
7927,23,560
7928,23,560
7929,23,560
7930,23,560
7931,23,560
7932,23,560
7933,23,560
7934,23,560
7935,23,560
7936,23,560
7937,23,560
7938,23,560
7939,23,560
7940,23,560
7941,23,560
7942,22,560
7943,22,560
7944,22,560
7945,22,560
7946,22,560
7947,22,560
7948,22,560
7949,22,560
7950,22,560
7951,22,560
7952,22,560
7953,22,560
7954,22,560
7955,22,560
7956,22,560
7957,22,560
7958,22,560
7959,22,560
7960,22,560
7961,22,560
7962,22,560
7963,22,560
7964,22,560
7965,22,560
7966,22,560
7967,22,560
7968,22,560
7969,22,560
7970,23,560
7971,23,560
7972,23,560
7973,23,560
7974,22,560
7975,23,560
7976,22,560
7977,22,560
7978,22,560
7979,22,560
7980,22,560
7981,22,560
7982,22,560
7983,22,560
7984,22,560
7985,22,560
7986,22,560
7987,22,560
7988,22,560
7989,22,560
7990,22,560
7991,22,560
7992,22,560
7993,22,560
7994,22,560
7995,22,560
7996,22,560
7997,22,560
7998,22,560
7999,22,560
8000,22,560
8001,22,560
8002,22,560
8003,22,560
8004,22,560
8005,22,560
8006,22,560
8007,22,560
8008,22,560
8009,22,560
8010,22,560
8011,22,560
8012,22,560
8013,22,560
8014,22,560
8015,22,560
8016,22,560
8017,22,560
8018,22,560
8019,22,560
8020,22,560
8021,22,560
8022,22,560
8023,22,560
8024,22,560
8025,22,560
8026,22,560
8027,22,560
8028,22,560
8029,22,560
8030,22,560
8031,22,560
8032,22,560
8033,22,560
8034,22,560
8035,22,560
8036,22,560
8037,22,560
8038,22,560
8039,22,560
8040,22,560
8041,22,560
8042,21,560
8043,21,560
8044,21,560
8045,21,560
8046,21,560
8047,21,560
8048,21,560
8049,21,560
8050,22,560
8051,22,560
8052,22,560
8053,22,560
8054,22,560
8055,21,560
8056,21,560
8057,21,560
8058,21,560
8059,21,560
8060,21,560
8061,21,560
8062,21,560
8063,21,560
8064,21,560
8065,21,560
8066,21,560
8067,21,560
8068,21,560
8069,21,560
8070,21,560
8071,21,560
8072,21,560
8073,21,560
8074,21,560
8075,21,560
8076,21,560
8077,21,560
8078,21,560
8079,21,560
8080,21,560
8081,21,560
8082,20,560
8083,20,560
8084,20,560
8085,20,560
8086,21,560
8087,21,560
8088,20,560
8089,20,560
8090,20,560
8091,20,560
8092,20,560
8093,20,560
8094,20,560
8095,20,560
8096,20,560
8097,20,560
8098,20,560
8099,20,560
8100,20,560
8101,20,560
8102,20,560
8103,20,560
8104,20,560
8105,20,560
8106,20,560
8107,20,560
8108,20,560
8109,20,560
8110,20,560
8111,20,560
8112,21,561
8113,20,561
8114,21,561
8115,20,561
8116,20,561
8117,20,561
8118,20,561
8119,20,561
8120,20,561
8121,20,561
8122,20,561
8123,20,561
8124,20,561
8125,20,561
8126,20,561
8127,20,561
